seller_id,seller_state,delivered_orders,items_sold,revenue,average_item_value,revenue_rank
270297ead4c65a6cd2593960d2af6b21,SP,17,19,9881.76,520.09,347
2dee2ce60de9709b1a24083217181a1f,MT,54,55,9844.56,178.99,348
a00824eb9093d40e589b940ec45c4eb0,SP,3,3,9779.46,3259.82,349
4371b634e0efc0e22b09b52907d9d469,SP,101,111,9645.01,86.89,350
d03698c2efd04a549382afa6623e27fb,BA,18,21,9644.62,459.27,351
6c12e40690c335dbc2f68a4134d30dc1,PR,16,18,9624.26,534.68,352
06df0c10d34e459d9672bc77388742eb,PR,26,30,9595.77,319.86,353
7d456afc660226829370f3173d14520c,SP,55,89,9579.53,107.64,354
8a432f4e5b471f8da497d7dc517666e2,SP,95,106,9520.11,89.81,355
33a17d60c64393351ebf1ef860f4e0f2,RS,43,47,9431.86,200.68,356
17306570e772e7718c92a562d33f5f1d,SP,27,30,9415.91,313.86,357
9596c870880d900012f2e8e6e30d06d7,MG,21,23,9371.71,407.47,358
af4a0e4cfe1d9c26b6712b1be25a72e5,MG,21,26,9351.6,359.68,359
37515688008a7a40ac93e3b2e4ab203f,SP,227,239,9350.75,39.12,360
ebd2d60905fb58271facef5596b620d3,SP,82,85,9350.4,110.0,361
18a349e75d307f4b4cc646a691ed4216,SP,109,128,9315.87,72.78,362
7a241947449cc45dbfda4f9d0798d9d0,MG,56,66,9309.64,141.06,363
fdb9095204a334cd8872252ffec6f2db,SP,46,61,9289.37,152.28,364
609e1a9a6c2539919b8205cf7c4e6ff0,SC,87,130,9282.42,71.4,365
3078096983cf766a32a06257648502d1,SP,56,61,9281.09,152.15,366
db2956745b3a8e9f3785c99f34b5d25e,SP,45,46,9208.26,200.18,367
4bfc7a4a1cf8d4d2121c27422d9e50b5,SP,26,40,9191.59,229.79,368
725c32fa80c2faacc4fc88450d27314e,SP,89,93,9166.66,98.57,369
750303a20e9c56b2a6bc45cdce0b897d,GO,53,56,9164.82,163.66,370
403aa86912527d730337ffcb0fb096ab,MG,11,11,9164.51,833.14,371
b4ffb71f0cb1b1c3d63fad021ecf93e1,SP,143,164,9137.44,55.72,372
aac29b1b99776be73c3049939652091d,MG,94,131,9133.28,69.72,373
bd0389da23d89b726abf911cccc54596,DF,87,90,9128.47,101.43,374
6c177e38df6d3f34182b1f1d427231bf,PR,53,54,9115.05,168.8,375
7722b1df1b0e383e000397b2c11e3e19,SP,133,144,9106.08,63.24,376
08633c14ef2db992c11f840f04fad4cd,SP,74,97,9068.82,93.49,377
52d76513f0c4d97f3b99570e2c94ee31,RS,19,28,9042.36,322.94,378
903037660cf848a717166eb7a06d616e,SP,44,59,9019.17,152.87,379
054694fa03fe82cec4b7551487331d74,SP,20,21,8946.34,426.02,380
36a968b544695394e4e9d7572688598f,SP,148,156,8917.7,57.16,381
fcb5ace8bcc92f75707dc0f01a27d269,SP,59,70,8914.84,127.35,382
6fd52c528dcb38be2eea044946b811f8,SP,67,84,8881.58,105.73,383
257e61d3251fb5efb9daadddbc2cf7ca,PR,12,12,8806.18,733.85,384
5b925e1d006e9476d738aa200751b73b,SP,63,63,8801.84,139.71,385
93dc87703c046b603023e75222018b45,MG,33,34,8798.34,258.77,386
4e17c65a516f69d023a2ae78b84f28d6,SP,61,74,8794.8,118.85,387
dbb9b48c841a0e39e21f98e1a6b2ec3e,SP,108,118,8768.26,74.31,388
0432ead42b6c8a0bdf68154add917fdf,SP,82,87,8754.4,100.63,389
784ba75dd9d20200c4caed3d7a77141a,SP,19,22,8742.35,397.38,390
5d0363b33554b373851fc1622e4d5f3c,SP,93,94,8724.27,92.81,391
e333046ce6517bd8bb510291d44f0130,SP,68,74,8699.32,117.56,392
062ce95fa2ad4dfaedfc79260130565f,RS,54,59,8663.43,146.84,393
8648b1e89e9b349e32d3741b30ec737e,SP,93,100,8649.02,86.49,394
73a63f72308aa20a46f4b1632018f196,PR,27,35,8638.1,246.8,395
397c4d0c005b6f41f90098ac724e28cb,SP,5,5,8622.37,1724.47,396
bbf9ad41dca6603e614efcdad7aab8c4,CE,14,14,8622.26,615.88,397
3bb548e3cb7f70f28e3f11ee9dce0e59,PR,46,53,8586.81,162.02,398
b18dc380845b24038cfc48006478f099,SP,43,48,8550.83,178.14,399
ececbfcff9804a2d6b40f589df8eef2b,SP,97,103,8548.46,82.99,400
a420f60ff1aa9acc80d0e42959f2b313,SP,67,69,8543.27,123.82,401
cc63f0dd2acba93ffed4fe9f8e0321fa,SP,55,63,8496.68,134.87,402
67883baaae6134ee81b271a542613728,SP,19,19,8496.02,447.16,403
52f976b17ea7f2f087f56dcc419328f6,PR,6,6,8492.65,1415.44,404
86bb7c4b535e49a541baf3266b1c95b1,SP,16,16,8487.22,530.45,405
8fb791022c1fc8909664f48ab7dc636d,SP,5,5,8483.35,1696.67,406
2c9e548be18521d1c43cde1c582c6de8,SP,124,171,8470.09,49.53,407
a2e874074c877c5a05abae80ad6e488f,SP,40,42,8460.34,201.44,408
1127b7f2594683f2510f1c2c834a486b,SP,110,128,8438.4,65.92,409
058fd0aa2bfdb2274e05e1ae971dabb6,SP,60,63,8428.78,133.79,410
6bd69102ab48df500790a8cecfc285c2,SP,5,5,8359.02,1671.8,411
381c83fdca332ea6afd896da20bf6e4a,PR,46,46,8355.01,181.63,412
42bde9fef835393bb8a8849cb6b7f245,DF,34,39,8341.37,213.88,413
8a32e327fe2c1b3511609d81aaf9f042,SP,126,169,8338.86,49.34,414
282f23a9769b2690c5dda22e316f9941,MG,98,109,8331.05,76.43,415
b410bdd36d5db7a65dcd42b7ead933b8,GO,42,42,8319.71,198.09,416
2089a6d640999f9b9141ac719b2af596,SP,41,41,8316.63,202.84,417
aced59e9b31ef866a94f9e7f29d8d418,SP,61,67,8315.8,124.12,418
c26a2be5b53b7db6b276280da212a779,RJ,13,18,8288.85,460.49,419
ad781527c93d00d89a11eecd9dcad7c1,SP,38,38,8213.12,216.13,420
dbdd0ec73a4817971d962698f2fea022,CE,16,16,8174.8,510.93,421
34056b8b55c1775a22af2331670a799c,SP,77,77,8150.21,105.85,422
e0a366315b1b726b6c7832d664c0f530,SP,43,51,8145.17,159.71,423
cee48807215b30a12ca2ca10ffb5f250,SP,39,40,8125.52,203.14,424
7bac63f6603d382cc8d0832eb6c100a8,SP,19,19,8114.6,427.08,425
8476243f92442881ddd5b578975cf115,RS,12,12,8113.03,676.09,426
8e6cc767478edae941d9bd9eb778d77a,MG,100,108,8098.61,74.99,427
b347677812ea483b0f528eaf8cbc09b7,PR,21,21,8051.34,383.4,428
4aba391bc3b88717ce08eb11e44937b2,BA,27,28,8047.44,287.41,429
6a8b085f816a1f75f92dbac6eb545f8f,SP,125,133,8038.22,60.44,430
1da366cade6d8276e7d8beea7af5d4bf,MG,42,48,8036.6,167.43,431
d51e0a403fe2e689ece6c73359d96e12,SP,18,25,8027.57,321.1,432
11305281b50fff20ae8bb473f8e11876,MG,35,40,7973.21,199.33,433
6a51fc556dab5f766ced6fbc860bc613,SP,24,31,7965.01,256.94,434
6fa9202c10491e472dffd59a3e82b2a3,SP,3,3,7939.25,2646.42,435
670c26e0f1bf8d0576271d5cfaec6d2b,PR,77,86,7930.47,92.21,436
e2aee0892199b1d92530e371abd825bf,PR,36,39,7908.88,202.79,437
d13e50eaa47b4cbe9eb81465865d8cfc,SP,66,68,7907.55,116.29,438
516e7738bd8f735ac19a010ee5450d8d,RJ,74,82,7905.69,96.41,439
58f1a6197ed863543e0136bdedb3fce2,MG,44,45,7903.69,175.64,440
dee656f0f566ed1aa85bd137c943f08f,SP,92,94,7883.07,83.86,441
f1fd5ab1181f827ffad998c1a5de7d74,PR,15,15,7877.96,525.2,442
fa1a9dec3a9940c072684a46728bf1fc,SC,55,60,7875.71,131.26,443
6b243f80ed07b10f0e8aa0f21a205f3c,PR,79,89,7807.4,87.72,444
f25e239052084705e17a982bc600ab2a,SP,8,8,7785.48,973.18,445
f84a00e60c73a49e7e851c9bdca3a5bb,RJ,88,97,7780.34,80.21,446
080102cd0a76b09e0dcf55fcacc60e05,MG,122,128,7773.48,60.73,447
d624126b9206f595fb3fbb6ba03b28a8,PR,23,28,7768.5,277.45,448
8c16d1f32a54d92897cc437244442e1b,SC,108,118,7754.67,65.72,449
688756f717c462a206ad854c5027a64a,SP,81,99,7745.72,78.24,450
512d298ac2a96d1931b6bd30aa21f61d,RJ,11,12,7723.87,643.66,451
dd55f1bb788714a40e7954c3be6df745,SP,35,37,7701.18,208.14,452
b14db04aa7881970e83ffa9426897925,SP,78,105,7700.4,73.34,453
376a891762bbdecbc02b4b6adec3fdda,GO,57,58,7693.63,132.65,454
014c0679dd340a0e338872e7ec85666a,MG,14,15,7686.31,512.42,455
d9bd94811c3338dceb4181f3dbc0c73e,SP,54,61,7682.11,125.94,456
ff1fb4c404b2efe68b03350a8dc24122,SP,46,49,7666.95,156.47,457
54219883e72aad869adfb2a54b7bfa0f,SP,5,5,7579.55,1515.91,458
31ae0774c17fabd06ff707cc5bde005f,SP,11,11,7570.67,688.24,459
57e632711dec9ec14ca7546769483e7e,SC,62,65,7558.04,116.28,460
30829ded4523ab9224b93bc49a62c95f,RS,18,31,7549.71,243.54,461
751bdc4d83a466c7206cd42e8f426b03,SP,51,68,7540.98,110.9,462
83e197e95a1bbabc8c75e883ed016c47,RJ,46,54,7535.52,139.55,463
63b464dbf392c7b80d12d932fa7cafed,SP,36,38,7482.84,196.92,464
3340ef1913fb70d28420f6ceb685c339,PR,32,42,7481.55,178.13,465
ade45994b717ccee333492330fbf037b,PR,10,10,7479.63,747.96,466
679769a98cfcc6da877c8486ff1c13f3,MG,21,21,7467.39,355.59,467
7dc8c42cc750eeafea6c85712ffee9bf,SP,41,50,7445.09,148.9,468
05d2173d43ea568aa0540eba70d2ca76,MG,62,66,7438.93,112.71,469
5b67882648febfb6e1225e6ad7164f6b,PR,27,30,7432.42,247.75,470
0873d9f8f36123f8d910f4760e788cfb,SP,6,6,7426.65,1237.77,471
9616352088dcf83a7c06637f4ebf1c80,PR,91,97,7409.8,76.39,472
2a261b5b644fa05f4f2700eb93544f2c,SP,51,82,7396.73,90.2,473
961dff0a659b4561334372337dd897d9,RJ,3,3,7389.74,2463.25,474
f46490624488d3ff7ce78613913a7711,SP,80,87,7384.36,84.88,475
0691148aee60ca47977c187804f935ae,PR,47,53,7359.45,138.86,476
b8630e1121437d41cb08e3c749c2c2e2,RJ,12,12,7334.1,611.18,477
b3b17aab11f273023a5f22ca52e1eb70,PR,7,13,7325.35,563.49,478
40d54b51e962dbe09cabbcfd33298dee,SP,30,31,7323.25,236.23,479
54065e9aef7e9e9c2dc23b7594db021a,RJ,12,12,7321.78,610.15,480
ba143b05f0110f0dc71ad71b4466ce92,SP,83,84,7309.37,87.02,481
4c03b9dd4c11ee2cb35c96c49efc9420,SP,48,48,7302.33,152.13,482
87e24fc7052259b1f7f607d61c10d8be,SP,7,7,7288.25,1041.18,483
bd4889b5e9133b35b66e42a8665cea5c,SP,36,42,7256.54,172.77,484
e5e33c0d8e7e002f398f5dc4cbbb338f,SP,26,27,7240.85,268.18,485
5670f4db5b62c43d542e1b2d56b0cf7c,SP,22,22,7212.65,327.85,486
02f623a8eb246f3c5f7c2f96462654e6,SP,44,44,7207.63,163.81,487
455c5640e8c5bd1b2ee85c0158f85727,SC,8,8,7186.89,898.36,488
ea67327e24487bdfac5fbfa37ea124df,SP,32,34,7180.28,211.18,489
33dd941c27854f7625b968cc6195a552,ES,5,5,7168.41,1433.68,490
989becdce12ebc39863c2bceab6f3ca1,PR,15,15,7117.42,474.49,491
4b5f66b7adcf57f1ecc0d3c07dd6b177,PR,23,38,7115.96,187.26,492
537eb890efff034a88679788b647c564,RJ,158,171,7093.44,41.48,493
3be634553519fb6536a03e1358e9fdc7,SP,80,95,7034.75,74.05,494
33c51922b6e3c16b24a8f28e5833c99d,PR,18,20,7025.88,351.29,495
e3b4998c7a498169dc7bce44e6bb6277,SP,1,1,6929.31,6929.31,496
80ceebb4ee9b31afb6c6a916a574a1e2,PR,1,1,6922.21,6922.21,497
e9d99831abad74458942f21e16f33f92,SP,130,149,6916.06,46.42,498
e8b4225284fbb02d16f200513f1f395d,SP,30,30,6912.6,230.42,499
6f892e20a171e98efe17fdb971ff319b,SP,41,50,6906.49,138.13,500
50c9975695009e5e6473912e83a6d1da,MG,50,68,6883.95,101.23,501
b2479f944e1b90cf8a5de1bbfde284d6,SP,101,129,6874.23,53.29,502
0bf0150d5b9d60d9cd2906003332f085,SP,39,62,6872.34,110.84,503
91f848e9f4be368f4318775aac733370,SP,60,70,6862.49,98.04,504
bacb1f0ed56ad24198f5810d2b3fe9a5,SP,38,38,6847.7,180.2,505
dfc5fb7259bb2b599ca565e6e9448f0f,SP,33,34,6845.98,201.35,506
abe021b01ba992245271b9aa422032df,PR,2,2,6837.24,3418.62,507
b6d44737c043328708f6749c2dbe50bd,SP,61,79,6834.01,86.51,508
3ade81dab5a172b88e1871c28ae05260,SP,28,30,6821.59,227.39,509
eb3071b9f0b0ddaa2df5ea130f09f26b,SP,9,11,6811.42,619.22,510
3df020b72d3d44b3af9d110fa3940b65,SP,55,101,6749.47,66.83,511
f12ff17ad8bbf01ec5c33b17e506649b,SP,28,28,6728.88,240.32,512
ee27a8f15b1dded4d213a468ba4eb391,GO,1,1,6726.66,6726.66,513
bba74270a87732727b5a3b4fd9ac1c39,MG,35,40,6708.34,167.71,514
f181738b150df1f37cb0bd72e705b193,SP,36,37,6632.75,179.26,515
26d8a1c7c75d513045798992ead43aa2,PR,34,36,6590.46,183.07,516
dfa0c4c6229ab200a4a1336b4d7128ff,SC,77,86,6544.21,76.1,517
ff4ea69c2a729e83e63c7579e4ef8170,SP,8,8,6527.82,815.98,518
9baf5cb77970f539089d09a38bcec5c3,SP,31,32,6521.34,203.79,519
2528744c5ef5d955adc318720a94d2e7,SP,5,5,6508.7,1301.74,520
98dac6635aee4995d501a3972e047414,SP,89,190,6495.35,34.19,521
dbd66278cbfe1aa1000f90a217ca4695,SP,85,99,6472.77,65.38,522
0d85bbda9889ce1f7e63778d24f346eb,MG,51,58,6469.7,111.55,523
d6b664fa0667064c6d76394e7848d790,SP,6,6,6404.34,1067.39,524
02d35243ea2e497335cd0f076b45675d,RN,14,16,6399.95,400.0,525
52ac6f920b7280e4c6d30dd94de6259b,PR,6,7,6383.89,911.98,526
709e16e2b25c7474d980076c6bfc4806,SP,60,80,6378.86,79.74,527
e62b2d6ac10570a035a30bafcf01d263,SP,62,71,6375.47,89.8,528
1336efc61c316ddf92c899eb817f7cae,SP,74,85,6355.29,74.77,529
2fdde51ad3e12f297da656d4fbd5d0b5,SC,9,9,6354.92,706.1,530
04aa0a1c5ce6b222003403a3e11c3cc0,SP,11,17,6339.51,372.91,531
f4c4daa86e30c7e5a553a8d518ac03a5,PR,18,18,6324.5,351.36,532
67bf6941ba2f1fa1d02c375766bc3e53,PR,15,20,6319.94,316.0,533
94e93ce877be27a515118dbfd2c2be41,SP,29,34,6290.04,185.0,534
7d76b645482be4a332374e8223836592,SP,172,183,6287.77,34.36,535
83deb69e889cf80f82be1dc6d5f2d486,SC,40,42,6276.65,149.44,536
fc906263ca5083d09dce42fe02247800,MG,112,117,6273.28,53.62,537
23613d49c3ac2bd302259e55c06c050c,SP,69,79,6227.14,78.82,538
23c38debaffe4a25a30fdbd9b586a13f,SP,41,46,6216.56,135.14,539
f84fa566034f5e8e880a07ec624c56af,SP,89,100,6204.33,62.04,540
4917cee8d902e13428c3ec4b1ca6f315,SC,31,31,6178.34,199.3,541
575df70bde3f9f2b30bf8d2e9910d725,SP,27,34,6163.42,181.28,542
afe0067131b73e40875c9b6c10bd2e21,MG,45,45,6151.59,136.7,543
9674754b5a0cb32b638cec001178f799,SP,84,95,6137.88,64.61,544
d566c37fa119d5e66c4e9052e83ee4ea,SP,65,73,6124.92,83.9,545
abcd2cb37d46c2c8fb1bf071c859fc5b,MT,44,51,6121.84,120.04,546
b39d7fe263ef469605dbb32608aee0af,SP,43,48,6100.23,127.09,547
f680f85bee2d253556ac91be391d2c82,SP,45,54,6077.34,112.54,548
7e3f87d16fb353f408d467e74fbd8014,SP,91,93,6068.37,65.25,549
cc3d14116804f7209f3884f6367f1152,PR,27,30,6060.59,202.02,550
8bb48dc19fccaa8613b6229bf7f452a2,SP,82,95,6048.12,63.66,551
e067ad2c1c0b48758eb1b5228bcf7a68,SP,54,61,6047.91,99.15,552
817245bcc3badd82bbd222e0366951a6,SP,28,44,6044.83,137.38,553
f67efa3f0b6761102a7f8c6b7b571f5d,PR,31,32,6030.17,188.44,554
1bb2bdb95f4841f1bba2c0d2cd83d3c9,SP,79,83,6023.93,72.58,555
45ba18c210d42734ec52c0c1c574e9ee,SP,35,38,6023.77,158.52,556
06579cb253ecd5a3a12a9e6eb6bf8f47,SP,61,70,6007.97,85.83,557
a63bfbaa882c8f4542891b4e2246cc7f,RJ,6,6,5925.99,987.66,558
acce39e832338debb07b02385cde5967,MG,44,44,5923.66,134.63,559
835f0f7810c76831d6c7d24c7a646d4d,SP,42,48,5922.25,123.38,560
0176f73cc1195f367f7b32db1e5b3aa8,SP,37,38,5915.27,155.67,561
e06f09ec0a4aca210779cf1cfc63cf19,SP,29,31,5901.41,190.37,562
5b179e9e8cc7ab6fd113a46ca584da81,SP,34,36,5839.14,162.2,563
0cbcee27c791afa0cdcb08587a2013a8,MG,37,39,5837.68,149.68,564
8b9d6eec4a7eb7d0f9d579ce0b38324d,RJ,48,52,5826.85,112.05,565
30a2f535bb48308f991d0b9ad4a8c4bb,SP,71,87,5815.36,66.84,566
916c9de0b5ad957346eeeb12f332687e,PR,22,27,5814.27,215.34,567
b561927807645834b59ef0d16ba55a24,SP,85,95,5807.03,61.13,568
3c7c4a49ec3c6550809089c6a2ca9370,SP,139,158,5799.21,36.7,569
3ab971ce71839580d2ae5b4e40fe8044,SP,35,37,5797.25,156.68,570
cfa5ab0e4d3fc212fd0b3410e7081c62,MG,15,20,5796.29,289.81,571
55d3daac7c404d59e51c2aa2f4dc5a23,SP,21,28,5790.48,206.8,572
d63c73efd41eb002280e7ec831424edb,SP,2,2,5766.59,2883.3,573
c4af86330efa7a2620772227d2d670c9,SP,4,4,5760.96,1440.24,574
02ecc2a19303f05e59ce133fd923fff7,SP,21,24,5742.4,239.27,575
bbad7e518d7af88a0897397ffdca1979,SP,68,84,5741.24,68.35,576
f789d2c4f2c2eb38fc4373e7a4b35264,MG,44,49,5733.24,117.0,577
099095b050cfe8eb1ddff5317587e96e,SP,16,19,5705.93,300.31,578
1a932caad4f9d804097d7f8e615baed1,SP,20,30,5701.45,190.05,579
2ff97219cb8622eaf3cd89b7d9c09824,SP,87,94,5698.7,60.62,580
5bffbafbb22daf6d3bfc216a46db8708,RJ,21,23,5694.2,247.57,581
9add47bf45ce8e8c7db6b9cf670b1e09,PR,41,43,5689.2,132.31,582
822bad9bc42b51213ba522fe87b7ab5d,SC,18,18,5687.34,315.96,583
582d4f8675b945722eda7c0cb61ba4c7,SP,59,71,5683.93,80.06,584
fcdd820084f17e9982427971e4e9d47f,SP,16,27,5665.74,209.84,585
cac4c8e7b1ca6252d8f20b2fc1a2e4af,SP,74,82,5658.7,69.01,586
3f0e48d209018b466fcd3bb4ccfeb520,PR,9,10,5654.8,565.48,587
f7496d659ca9fdaf323c0aae84176632,SP,25,26,5641.93,217.0,588
fad44952713764836814be105382aee5,RJ,32,32,5636.88,176.15,589
2a7dc43cecabf23403078e2188437d1d,SP,52,54,5629.62,104.25,590
ad420dd0c4f92f8af951ac24b86d0cf5,MG,42,46,5618.4,122.14,591
11bfa66332777660bd0640ee84d47006,SP,76,102,5608.54,54.99,592
a3f0b55de503387383c7b1de3ad7f678,PR,24,26,5577.74,214.53,593
cc5a78bbad32776dc4e3af205218368c,MG,33,38,5573.35,146.67,594
ef990a83bbea832f36ebe81376335aa8,SC,43,44,5557.24,126.3,595
e0878efa0e0b7e5313ac0b43bc04c081,PR,26,28,5542.53,197.95,596
822166ed1e47908f7cfb49946d03c726,RJ,69,108,5535.95,51.26,597
a4b6b9b992b46e9ef863637af96e04bc,SC,6,8,5502.84,687.86,598
4bf2f4ee540798a61f9636d12cd9cc80,SP,29,30,5501.01,183.37,599
d379f449f2a3b271bc01c0782020f705,MG,28,29,5499.8,189.65,600
d673a59aac7a70d8b01e6902bf090a11,SP,79,84,5499.56,65.47,601
e9c6969d40e6a3d2d0f90013165c2b98,SP,10,10,5481.98,548.2,602
4d0041cdbe51b4617d95c70b19decc74,MG,8,8,5465.49,683.19,603
0ef83d7d83ed97cd2a0049ac8be5f88a,PR,48,55,5447.81,99.05,604
c68fb906c8f4b4b946d8386bfa6e5467,SP,45,48,5433.61,113.2,605
d20b021d3efdf267a402c402a48ea64b,SP,86,102,5427.26,53.21,606
c35affa65afd250151285c5917fc1c8a,SP,8,8,5424.76,678.1,607
8bd0f31cf0a614c658f6763bd02dea69,SP,33,35,5423.32,154.95,608
a3dd39f583bc80bd8c5901c95878921e,BA,34,37,5412.16,146.27,609
42b729f859728f5079499127a9c2ef37,SP,103,131,5396.92,41.2,610
45213867cefbf2cd4c6177e10216a951,SP,14,14,5389.16,384.94,611
45d33f715e24d15a6ccf5c17b3a23e3c,SP,56,58,5383.47,92.82,612
db4350fd57ae30082dec7acbaacc17f9,SP,136,145,5369.02,37.03,613
951e8cef368f09bb3f3d03c00ca4702c,SP,62,69,5353.54,77.59,614
503c1de08ae81a2d86f17951b204db55,SP,22,22,5321.9,241.9,615
6860153b69cc696d5dcfe1cdaaafcf62,SP,74,84,5318.23,63.31,616
715bbd5ba4e6b74cb0d2f29eb45058b0,SP,62,64,5315.88,83.06,617
beadbee30901a7f61d031b6b686095ad,SP,64,68,5311.52,78.11,618
ce69a8021d18961dd2a40269b7c2c293,PR,19,19,5289.05,278.37,619
b4a476fbd28de64b1e347abf9089366a,SP,30,35,5275.11,150.72,620
c12b92bf1c350f3e6bf88d3596219c86,SP,17,17,5252.84,308.99,621
834f8533b2ecb6598dd004ff3de7203a,SP,41,45,5250.66,116.68,622
d66c305afaec317ebee552073a674429,MG,38,44,5235.5,118.99,623
eed78ac17f7f795a19a709745f00cd4e,SP,22,56,5195.84,92.78,624
99002261c568a84cce14d43fcffb43ea,MT,36,36,5188.33,144.12,625
b19f3ca2ea475913750f25a5c37c8d8f,MG,19,19,5176.65,272.46,626
9df5750209b83567ec144eb299d7d634,RS,11,11,5176.3,470.57,627
4c498c7345e89aebad651544829beca0,SP,47,47,5131.66,109.18,628
6fc26fe110feebd80a433e1f012a84f9,SP,35,72,5128.06,71.22,629
1fe5540d7c1c37a595fefbacd5570d9e,RJ,20,25,5118.75,204.75,630
0509040ea3fe50071181bbc359eb7738,MG,87,96,5099.25,53.12,631
8931a84a914b3fe9b1ddaa4d704947ca,SP,29,32,5092.89,159.15,632
f0b47fbbc6dee9aafe415a6e33051b3f,SP,67,85,5087.9,59.86,633
65febd49fd28ec955651299159b1f527,SP,33,38,5085.38,133.83,634
b90e891671cffd9557f33a97dc523645,PR,34,39,5081.31,130.29,635
5c030029b5916fed0986310385ec9009,SC,7,10,5079.9,507.99,636
d12c926d74ceff0a90a21184466ce161,SP,76,97,5075.68,52.33,637
8a130737016f838139d31878787a39c9,SP,56,62,5064.32,81.68,638
bccf933e006e9b94a6184af782963e77,SP,45,46,5047.21,109.72,639
31da954dc0855f2495c6310f70a2f931,SP,29,30,5032.71,167.76,640
15aac934c58d886785ac1b17953ea898,ES,25,26,5019.6,193.06,641
232a6014e7b10cba61c6c2b2ea6bb4b0,SP,32,35,5017.04,143.34,642
37dd29b36c458d82f74a953c40c43645,SP,7,8,5016.43,627.05,643
827f8f69dfa529c561901c4f2e0f332f,PR,91,104,5003.96,48.12,644
8f580d36c1e9d6fbce95283403c7d447,SP,8,8,4993.4,624.17,645
e81e1f9c3e762e620f3fb60a51499e16,SC,17,18,4979.49,276.64,646
0307f7565ff85b299b6e5ef162b1b1a9,SP,6,6,4968.89,828.15,647
891071be6ba827b591264c90c2ae8a63,SP,85,90,4957.05,55.08,648
fde0cc9ea29c8ccfc0a2c22256a58c71,PR,35,35,4921.27,140.61,649
3c03b12bab54d8b37d79d914bfdb1aa0,RJ,37,43,4919.77,114.41,650
382229d1e840115ffe3dbf5ff460e417,RJ,45,48,4890.33,101.88,651
c840d3fdbba0790404fdae73d253b253,PR,9,14,4881.93,348.71,652
968268a686aa05d1f529fb07dff08130,SP,12,12,4880.84,406.74,653
2addf05f476d0637864454e93ba673d5,DF,12,12,4877.64,406.47,654
99a54764c341d5dc80b4a8fac4eba3fb,SP,44,66,4877.58,73.9,655
f6122bc84774df1b372bdb3bb88ddb9f,SP,3,3,4874.36,1624.79,656
55a5b51f93f2b70ea513f5a047b0262a,MG,39,41,4849.38,118.28,657
b76dba6c951ab00dc4edf0a1aa88037e,SP,157,167,4827.34,28.91,658
43f8c9950d11ecd03a0304a49e010da6,SP,41,41,4807.22,117.25,659
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,RJ,35,42,4801.87,114.33,660
6ec1a01e866584bb679eb9b098345919,SP,30,31,4794.76,154.67,661
9803a40e82e45418ab7fb84091af5231,GO,11,18,4791.38,266.19,662
e49c26c3edfa46d227d5121a6b6e4d37,PE,34,35,4765.66,136.16,663
520b493b57809f446cb0a233bb3e25c7,SP,63,73,4762.87,65.24,664
cd6efc47efaabf134f8bdb654e10b4f1,RJ,31,32,4757.16,148.66,665
ec8879960bd2221d5c32f8e12f7da711,SP,35,35,4756.26,135.89,666
f76a3b1349b6df1ee875d1f3fa4340f0,SP,24,24,4748.98,197.87,667
180c3376aff0e43dd5788709df48a843,SP,5,10,4722.97,472.3,668
81f89e42267213cb94da7ddc301651da,SP,46,52,4721.18,90.79,669
1b938a7ec6ac5061a66a3766e0e75f90,SP,29,31,4719.45,152.24,670
13fa2a6c6b9d0f43cb588d7c82117a12,SP,9,10,4719.44,471.94,671
1eade46fba20122dc4aefb379f8c636b,SP,58,75,4673.71,62.32,672
f97e2b0650c2068227e1d366140eb62f,SP,16,21,4665.98,222.19,673
c500367424994318b9e779ff1ae9a330,SP,9,9,4658.39,517.6,674
3f3486b61f45078d4f31ee5e43d8c5bb,SP,39,39,4653.13,119.31,675
cb41bfbcbda0aea354a834ab222f9a59,SP,11,11,4650.66,422.79,676
bf3c6d2a28b2b5501e6c15448982dcc9,SP,35,43,4648.15,108.1,677
13d058e4eeac2ce8217660b2f8a05812,SP,22,22,4647.37,211.24,678
8f119a0aee85c0c8fc534629734e94fd,SP,75,81,4645.89,57.36,679
f3da5b2ff499efb8d4a6d371d175d7dd,SP,77,82,4640.59,56.59,680
95f83f51203c626648c875dd41874c7f,MG,50,65,4631.8,71.26,681
3f995f07c49d0d55a99d5c54957f7d81,SP,43,43,4627.2,107.61,682
8cbac7e12637ed9cffa18c7875207478,SC,66,81,4596.71,56.75,683
681fce914360217db47784ae28905a96,PR,23,24,4571.8,190.49,684
8ed8ea9a57c862f2c18c2fe41f601d56,SC,19,19,4562.97,240.16,685
6b333a05bf188ef3e1f1662a86bd9855,DF,12,13,4554.88,350.38,686
e883aa812c37a7413226856f4579fe91,SP,26,29,4554.46,157.05,687
238fac594e170b59c6d228f5a4f4f1d9,SP,29,30,4545.52,151.52,688
3361277dc30b7cccdb0c286b24219756,PR,29,42,4540.9,108.12,689
f021c962aaba8ef6eb527a9c2c8394d1,SC,5,5,4533.87,906.77,690
1fdc574883ef3b33ad41562d93f3a74a,SP,18,18,4524.27,251.35,691
6a0cbc8af2e8abd1bdfb777943d174c6,SP,34,34,4517.15,132.86,692
7f152321c60a266edc53af1925ef96c1,SC,20,20,4471.92,223.6,693
56642bcb79900e777d68e91915cb4267,SP,48,56,4471.79,79.85,694
